qid,question,reference_answer,generated_answer,f1_score,model_id,run_type,method,dataset,eval_timestamp
92,¡Me siento genial hoy! ¿Cómo puedo mantener este buen ánimo?,"Me alegra que te sientas bien. Sigue haciendo ejercicios como sentadillas o abdominales todos los días, ya que te ayudarán a mantener ese buen ánimo. Si tienes dudas, consulta a tu profesional de salud.","¡Qué alegría oírlo! Mantener una buena energía puede beneficiarte con hábitos como respirar profundamente, planificar breves momentos de descanso para recargar energías, y disfrutar de al menos 30 minutos de actividad física moderada.",0.12903225806451613,orpo-qlora-Qwen-2.5-3B-Instruct-p0,ft-ollama,orpo,golden_set_test.csv,2025-11-23T16:21:55
93,Me siento un poco triste y ansioso últimamente. ¿Qué puedo hacer para sentirme mejor?,"Entiendo que te sientas triste y ansioso por lo que estás viviendo; practicar yoga puede ayudar a reducir la ansiedad y mejorar tu bienestar emocional, pero te recomiendo también consultar a un profesional para acompañarte en este proceso.","Intenta incorporar actividades recreativas como caminar o practicar yoga que puedan liberar tu ansiedad, también habla con alguien cercano sobre lo que estás sintiendo para buscar apoyo emocional; recuerda que compartir te ayuda.",0.3384615384615384,orpo-qlora-Qwen-2.5-3B-Instruct-p0,ft-ollama,orpo,golden_set_test.csv,2025-11-23T16:21:55
94,A veces me siento abrumado por la presión de la universidad. ¿Qué puedo hacer?,"Entiendo que la universidad puede resultar abrumadora; por eso le sugiero incluir sesiones de ejercicio de alta intensidad en su rutina, ya que pueden ayudar a reducir el estrés y la ansiedad. Si lo desea, consulte a un profesional para adaptar el plan a sus necesidades.","Es comprensible sentirte abrumado; considera planificar momentos de relajación con técnicas como respiraciones profundas o meditación, y asegúrate que tengas tiempo para actividades que te hagan disfrutar fuera del estrés académico.",0.14285714285714288,orpo-qlora-Qwen-2.5-3B-Instruct-p0,ft-ollama,orpo,golden_set_test.csv,2025-11-23T16:21:55
95,"Hoy estoy de buen humor, pero quiero asegurarme de que dure. ¿Algún consejo?","Me alegra saber que te sientes bien. Sigue una rutina de ejercicio regular, ya que mejora tu ánimo y ayuda a prevenir la ansiedad. Si tienes dudas, consulta con tu médico.","¡Excelente que estés de buen humor! Mantén la actividad física regular y procura comer una dieta equilibrada, esto ayuda a mantener niveles de energía positivos durante el día. Además, disfruta de momentos de quietud en tu rutina diaria para cuidar tu estado mental.",0.29411764705882354,orpo-qlora-Qwen-2.5-3B-Instruct-p0,ft-ollama,orpo,golden_set_test.csv,2025-11-23T16:21:55
96,Me siento un poco perdido y ansioso. ¿Qué puedo hacer para encontrar claridad?,"Entiendo que las emociones pueden ser muy intensas; le sugiero caminar al aire libre, ya que el ejercicio en la naturaleza suele mejorar el ánimo y disminuir la ansiedad. Si lo necesita, consulte a un profesional para acompañarle.","Sientes que necesitas orientación, y es natural sentirse confuso o ansioso en este momento; intenta establecer una rutina diaria de ejercicio ligero, mantener contacto con amigos cercanos, e incluso considerar charlas generales sobre tus sentimientos.",0.11428571428571428,orpo-qlora-Qwen-2.5-3B-Instruct-p0,ft-ollama,orpo,golden_set_test.csv,2025-11-23T16:21:55
97,Siento que mi ansiedad está afectando mis estudios. ¿Qué puedo hacer?,"La ansiedad puede influir en tu rendimiento académico; por eso, unirte a un grupo de ejercicio o a clases de yoga puede ser muy útil, ya que el apoyo social y la actividad física suelen ser beneficiosos. Consulta a un profesional si necesitas más orientación.","Es natural sentirte así, recuerda que hablarlo abre la puerta al cambio y considera incluir momentos de respiración profunda o una actividad física suave para reducir tu nivel de estrés, además de consultar con un profesional de salud si lo necesitas.",0.3157894736842105,orpo-qlora-Qwen-2.5-3B-Instruct-p0,ft-ollama,orpo,golden_set_test.csv,2025-11-23T16:21:55
98,Me siento motivado y quiero hacer algo bueno por mi salud mental. ¿Qué me recomiendas?,"Me alegra saber que estás motivado; ese es el primer paso para mejorar tu salud mental. Te recomiendo iniciar un programa de ejercicio que incluya actividades aeróbicas y entrenamiento de fuerza, ya que ambos ayudan a mejorar el bienestar mental.","Una excelente opción es practicar actividades que disfrutes, como caminatas en la naturaleza o clases virtuales de yoga, y asegúrate de tener encuentros mensuales con amigos para intercambiar experiencias e inspiraciones.",0.18750000000000003,orpo-qlora-Qwen-2.5-3B-Instruct-p0,ft-ollama,orpo,golden_set_test.csv,2025-11-23T16:21:55
1,¿El ejercicio puede ayudar a prevenir y tratar la depresión?,"Sí, varios estudios clínicos controlados han demostrado que el ejercicio ayuda a disminuir los síntomas de la depresión, incluso en personas con trastorno depresivo mayor. Le recomiendo hablar con su médico para adaptar una rutina adecuada a sus necesidades.",El ejercicio es una excelente herramienta que puede contribuir a mejorar el estado emocional y aliviar algunos síntomas de la depresión; combina movimiento con actividad mental como clases en grupo para obtener mejores resultados.,0.34285714285714286,orpo-qlora-Qwen-2.5-3B-Instruct-p1,ft-ollama,orpo,golden_set_test.csv,2025-11-23T16:23:58
2,¿Cómo se compara el ejercicio con los medicamentos antidepresivos para tratar la depresión?,"Los estudios muestran que hacer ejercicio puede ser tan efectivo como la sertralina para la depresión, con una tasa de remisión del 60.4% en el grupo que hizo ejercicio frente al 65.5% en el grupo que tomó la medicación; sin embargo, es importante que hable con su médico para decidir el mejor tratamiento para usted.","El ejercicio tiene una acción positiva y sin efectos secundarios importantes para disminuir la depresión, mientras que los medicamentos pueden ser necesarios si el problema es severo o persiste; conversar con un profesional de salud ayuda a planificar una estrategia personalizada.",0.3209876543209877,orpo-qlora-Qwen-2.5-3B-Instruct-p1,ft-ollama,orpo,golden_set_test.csv,2025-11-23T16:23:58
3,¿Qué cantidad de ejercicio se recomienda para ayudar con la depresión?,"Hacer al menos 150 minutos de ejercicio moderado cada semana es adecuado y reduce el riesgo de depresión en un 25%; incluso con solo 75 minutos semanales se observa una disminución del 18%, aunque siempre es recomendable consultar a un profesional para adaptar la actividad a sus necesidades.","Es recomendable incluir 150 minutos de actividad física moderada al día, como caminar o nadar, y complementarlo con sesiones de estiramiento y respiraciones conscientes para mejorar tu estado de ánimo.",0.2857142857142857,orpo-qlora-Qwen-2.5-3B-Instruct-p1,ft-ollama,orpo,golden_set_test.csv,2025-11-23T16:23:58
4,¿Funciona el ejercicio para personas con enfermedades cardíacas que también tienen depresión?,"En un estudio llamado UPBEAT, con 101 personas que tenían enfermedad coronaria y síntomas de depresión, se observó que el ejercicio redujo significativamente la depresión, con efectos similares a los de la sertralina; por eso puede ser una opción a considerar, siempre bajo la guía de su médico.","Sí, la actividad física puede ayudar al ánimo y al bienestar cardiovascular, siempre bajo la supervisión médica adecuada; busca orientación personalizada.",0.1694915254237288,orpo-qlora-Qwen-2.5-3B-Instruct-p1,ft-ollama,orpo,golden_set_test.csv,2025-11-23T16:23:58
5,¿El entrenamiento con pesas también ayuda con la depresión?,"Un meta‑análisis que incluyó 33 estudios clínicos y a 1 877 personas mostró que el entrenamiento de resistencia reduce de forma moderada los síntomas de depresión; puede ser una opción útil, pero le recomiendo hablar con su médico antes de iniciar cualquier programa de ejercicio.","Sí, realizar ejercicios intensos como entrenamientos con pesas puede mejorar tu estado emocional y reducir los síntomas de depresión; considera combinarlos con sesiones de aeróbicos moderado.",0.21538461538461542,orpo-qlora-Qwen-2.5-3B-Instruct-p1,ft-ollama,orpo,golden_set_test.csv,2025-11-23T16:23:58
6,¿Cómo afecta la rehabilitación cardíaca a los síntomas depresivos?,"La rehabilitación cardíaca ayuda mucho a reducir la depresión; en un estudio la tasa de depresión pasó del 17 % al 6 % después de 12 semanas. Si tiene dudas, hable con su médico para valorar la mejor opción para usted.","La rehabilitación cardíaca suele mejorar el estado emocional, reduciendo sintomatologías de tristeza y ansiedad; si persisten, es beneficioso informar al profesional de salud para considerar ajustes en la rutina.",0.26666666666666666,orpo-qlora-Qwen-2.5-3B-Instruct-p1,ft-ollama,orpo,golden_set_test.csv,2025-11-23T16:23:58
7,¿Qué organizaciones médicas recomiendan el ejercicio para tratar la depresión?,"Varias organizaciones internacionales, como la Asociación Americana del Corazón, el Colegio Americano de Medicina del Estilo de Vida, el Colegio Real de Psiquiatras de Australia y Nueva Zelanda, la Asociación Psiquiátrica Europea y NICE del Reino Unido, recomiendan ahora el ejercicio como parte del tratamiento para la depresión. Le sugiero que hable con su médico para adaptar una rutina de actividad física adecuada a sus necesidades.","Las Organizaciones Médicas como la American Heart Association y la Academia Americana de Medicina General recomiendan ejercicio como parte integral de una estrategia para manejar la depresión, siempre bajo supervisión médica si es necesario.",0.325,orpo-qlora-Qwen-2.5-3B-Instruct-p1,ft-ollama,orpo,golden_set_test.csv,2025-11-23T16:23:58
8,¿Cómo puedo motivar a alguien con depresión para que comience a hacer ejercicio?,"Podemos usar técnicas de entrevista motivacional, empezar con metas pequeñas, como caminar 5‑10 minutos al día, y ayudarle a descubrir sus propias razones para hacer ejercicio; recuerde que siempre es bueno consultar con su profesional de salud.","Comienza por crear un ambiente positivo al diseñar rutinas breves y accesibles; fomenta su participación compartiendo historias de personas que han mejorado con el ejercicio, y recuerda el valor emocional que provoca y cómo ayuda a mejorar la energía.",0.2535211267605634,orpo-qlora-Qwen-2.5-3B-Instruct-p1,ft-ollama,orpo,golden_set_test.csv,2025-11-23T16:23:58
9,¿Cuáles son las barreras comunes que enfrentan las personas deprimidas para hacer ejercicio y cómo superarlas?,"Hay obstáculos externos, como el clima o la seguridad del vecindario, y también internos, como la falta de motivación o el miedo a lesionarse; por eso es importante anticiparlos y buscar soluciones junto con su médico.","Las barreras habituales pueden incluir sentirse cansado o sin ganas; lo cual es normal durante la depresión, pero con un poco más de activación y apoyo social puede mejorar. Además, buscar una rutina personalizada que no sea muy intensa y comenzar con movimientos fáciles suele ser beneficioso; considerando si algún amigo o familiar podría acompañarte para aliviar las dudas iniciales.",0.16091954022988506,orpo-qlora-Qwen-2.5-3B-Instruct-p1,ft-ollama,orpo,golden_set_test.csv,2025-11-23T16:23:58
10,¿Existen estudios específicos sobre ejercicio y depresión en pacientes con insuficiencia cardíaca?,"En el estudio HF‑ACTION, el ensayo más grande sobre ejercicio en personas con insuficiencia cardíaca, los pacientes que hicieron ejercicio tuvieron niveles de depresión más bajos tanto a los 3 como a los 12 meses comparado con los que no lo hicieron; hable con su médico para valorar la actividad física adecuada para usted.","Sí, hay evidencias que apoyan la importancia del entrenamiento físico moderado para aliviar el síndrome de depresión asociado a la insuficiencia cardíaca; siempre es recomendable consultar a un profesional antes de iniciar cualquier programa.",0.24657534246575344,orpo-qlora-Qwen-2.5-3B-Instruct-p1,ft-ollama,orpo,golden_set_test.csv,2025-11-23T16:23:58
11,¿Cómo se relacionan los comportamientos poco saludables con los resultados de COVID-19?,"Durante la pandemia se observó que las personas que tenían hábitos poco saludables o enfermedades crónicas tenían mayor riesgo de sufrir resultados graves por la infección, como hospitalización, necesidad de ventilación mecánica o incluso la muerte; por eso es importante cuidar la salud y consultar a su médico para recibir orientación personalizada.","Los hábitos como el consumo excesivo de alcohol o fumar, además de otros riesgos asociados al estilo de vida, pueden influir en la severidad del virus y en cómo responde el cuerpo al tratamiento; es importante mantener una alimentación equilibrada y cuidar tu bienestar.",0.22222222222222227,orpo-qlora-Qwen-2.5-3B-Instruct-p1,ft-ollama,orpo,golden_set_test.csv,2025-11-23T16:23:58
